rank,r1_quota,r1_institute,r1_course,r1_remarks,r2_quota,r2_institute,r2_course,r2_remarks,r3_quota,r3_institute,r3_course,r3_alloted_category,r3_candidate_category,r3_option_no,r3_remarks
58615,AI,"ESIC Medical College & Hospital, Faridabad",PHAR,Not Reported,All India,"PGIMER, DR. RML Hospital, Cannaught Place, New Delhi",BIOC,Reported,All India,"Maulana Azad Medical College,Maulana Azad Medical College, Delhi (NCT), 110002",M.D. (BIOCHEMISTRY),Open,OBC,380,Upgraded
58621,AD,"Sadar Hospital, Near Circuit house Hospital road Madhubani , Bihar-847211",NDCH,Not Reported,DNB Quota,"SBLS Civil Hospital,",NDCH,Reported,-,-,-,-,-,-,No Upgradation
58622,AI,"Dr Ram Manohar Lohia Institute of Medical Sciences, Lucknow",ANAT,Not Reported,DNB Quota,"Sir Ganga Ram Hospital,",DBIO,Not Reported,DNB Quota,"Government Hospital,,Government Hospital Gandhi Nagar Jammu, Jammu And Kashmir, 180004",(NBEMS-DIPLOMA) FAMILY MEDICINE,Open,General,3,Fresh Allotted in 3nd Round
58624,-,-,-,-,-,-,-,-,All India,"GOVERNMENT MEDICAL COLLEGE KADAPA (FORMERLY RAJIV GANDHI INSTITUTE OF MEDICAL SCIENCES, KADAPA),GOVERNMENT MEDICAL COLLEGE KADAPA (FORMERLY RIMS KADAPA), Andhra Pradesh, 516002",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,Open,General,2570,Fresh Allotted in 3nd Round
58627,-,-,-,-,-,-,-,-,DNB Quota,"Second Sight Southend Eye Centre Pvt. Ltd., West Bengal,Baruipur Amtola Road. Dhopagachi, Kundarali, PS.Baruipur, Westbengal, Pin - 743610, West Bengal, 743610",(NBEMS-DIPLOMA) OPHTHALMOLOGY,Open,General,3,Fresh Allotted in 3nd Round
58632,-,-,-,-,All India,"Gauhati Medical College, Guwahati",P-SM,Not Reported,-,-,-,-,-,-,Not Allotted.
58635,AI,EMPLOYEES STATE INSURANCE CORPORATION MEDICAL COLLEGE AND PGIMSR,PHYS,Reported,All India,ESIC Medical College and PGIMSR,PHYS,Not Reported,-,-,-,-,-,-,Did not fill up fresh choices.
58642,PS,Malla Reddy Institute of Medical Sciences,PSYY,Reported,Self- Financed Merit Seat,"KRISHNA INSTITUTE OF MEDICAL SCIENCES, KARAD",PSYY,Reported,-,-,-,-,-,-,Did not opt for Upgradation.
58643,AD,"JBMM District Hospital ,",NDGO,Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
58646,-,-,-,-,-,-,-,-,Self- Financed Merit Seat,"M.M. Institute of Medical Sciences and Research, Ambala,M.M. Institute of Medical Sciences and Research, Ambala, Haryana, 133207",M.D. (PAEDIATRICS),Open,General,3025,Fresh Allotted in 3nd Round
58651,AI,"R G KAR MEDICAL COLLEGE, West Bengal",FMED,Not Reported,-,-,-,-,-,-,-,-,-,-,Not Allotted.
58652,-,-,-,-,All India,KING GEORGES MEDICAL UNIVERSITY,FMED,Not Reported,All India,"JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR,JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR, Uttar Pradesh, 202002",M.D. (FORENSIC MEDICINE),Open,EWS,1,Fresh Allotted in 3nd Round
58653,-,-,-,-,All India,"GOVERNMENT MEDICAL COLLEGE KADAPA (FORMERLY RAJIV GANDHI INSTITUTE OF MEDICAL SCIENCES, KADAPA)",PATH,Reported,DNB Quota,"BOLPUR SUB DIVISION HOSPITAL , West Benga,NANOOR CHANDIDAS ROAD, BOLPUR, BIRBHUM , West Bengal-731204",(NBEMS-DIPLOMA) Tuberculosis and CHEST DISEASES,SC,SC,1518,Upgraded
58654,PS,"Jawaharlal Nehru Medical College, Belagavi",ASTH,Not Reported,Self- Financed Merit Seat,SHRI. B. M. PATIL MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTRE,GERA,Reported,-,-,-,-,-,-,No Upgradation
58660,-,-,-,-,All India,"Dr. Sampurnanand Medical College (SNMC), JODHPUR",T-FM,Not Reported,-,-,-,-,-,-,Not Allotted.
58664,PS,"SRI SIDDHARTHA MEDICAL COLLEGE, TUMKUR",OBGY,Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
58665,-,-,-,-,DNB Quota,"District Headquarter Hospital, Kalahandi, Bhawanipatna, Odisha-760001",NDCH,Reported,DNB Quota,"SNR District Hospital,,SNR DISTRICT HOSPITAL, KOLAR KARNATAKA-563101, Karnataka, 563101",(NBEMS-DIPLOMA) PAEDIATRICS,SC,SC,2460,Upgraded
58667,PS,"KRISHNA INSTITUTE OF MEDICAL SCIENCES, KARAD",GSUR,Reported,Self- Financed Merit Seat,"MGM Medical College, Navi Mumbai",GSUR,Reported,-,-,-,-,-,-,Did not opt for Upgradation.
58673,PS,"Datta Meghe Medical College Wanadongri, Nagpur",ASTH,Reported,Self- Financed Merit Seat,"Jawaharlal Nehru Medical College, Sawangi (Meghe), Wardha-",EN-T,Reported,Self- Financed Merit Seat,"Datta Meghe Medical College Wanadongri, Nagpur,Datta Meghe Medical College, Wanadongri, Hingna Road, Nagpur, Maharashtra, 441110",M.S. (E.N.T.),Open,General,70,Upgraded
58680,PS,"SRI SIDDHARTHA MEDICAL COLLEGE, TUMKUR",RADD,Not Reported,Non- Resident Indian,"MGM Medical College, Aurangabad",RADD,Reported,-,-,-,-,-,-,Did not opt for Upgradation.
58681,AD,"GMERS MEDICAL AND Hospital, Navsari, Gujarat- 396445",DMIC,Not Reported,All India,Agartala Government Medical College,MICR,Not Reported,All India,"B. J. MEDICAL COLLEGE, Ahmedabad,B.J. Medical College, New Civil Hospital Asarwa,Ahmedabad-380016,Gujarat,India, Gujarat, 380016",M.D. (MICROBIOLOGY),Open,General,212,Fresh Allotted in 3nd Round
58684,AI,"Government Medical College, Miraj",MICR,Reported,All India,"Indira Gandhi Institute of Medical Sciences, Patna",MICR,Reported,DNB Quota,"Homi Bhabha Cancer Hospital, Uttar Pradesh,Homi Bhabha Cancer Hospital , Old Loco Colony, Shivpurwa, Lahartara, Varanasi-221002, Uttar Pradesh, Uttar Pradesh, 221002",(NBEMS) IMMUNO- HAEMATOLOGY AND BLOOD TRANSFUSION,Open,General,285,Upgraded
58690,PS,"Bharati Vidyapeeth (Deemed to be University) Medical College and Hospital, Sangli",ASTH,Reported,Self- Financed Merit Seat,"Pravara Rural Medical College, Loni",ASTH,Reported,-,-,-,-,-,-,No Upgradation
58694,-,-,-,-,-,-,-,-,DNB Quota,"District Hospital, ,DISTRICT HOSPITAL KULGAM NEAR FRUIT MANDI, Jammu And Kashmir, 192231",(NBEMS-DIPLOMA) ANAESTHESIOLOGY,OBC,OBC,143,Fresh Allotted in 3nd Round
58695,-,-,-,-,All India,"Kalpana Chawla Govt Medical College, Karnal, Haryana",FMED,Not Reported,-,-,-,-,-,-,Did not fill up fresh choices.
58696,-,-,-,-,All India,"Dr. Sampurnanand Medical College (SNMC), JODHPUR",BIOC,Not Reported,-,-,-,-,-,-,Did not fill up fresh choices.
58697,AI,GOVT MEDICAL COLLEGE KOTTAYAM,MICR,Not Reported,DNB Quota,"Government Hospital,",NBDO,Not Reported,-,-,-,-,-,-,Not Allotted.
58701,AD,"SBLS Civil Hospital,",NDCH,Reported,DNB Quota,"Government Medical College and Associated Group of Hospitals, Government Medical College, Dungarpur and Associated Group of Hospitals Shri Haridev Joshi Hospital,",NDCH,Reported,-,-,-,-,-,-,No Upgradation
58703,AI,Ganesh Shankar Vidyarthi Memorial Medical College,P-SM,Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
58712,-,-,-,-,All India,Andhra Medical College,PATH,Not Reported,-,-,-,-,-,-,Did not fill up fresh choices.
58721,AI,RAJIV GANDHI INSTITUTE OF MEDICAL SCIENCES,P-SM,Not Reported,DNB Quota,"District Civil Hospital, Maharaja Agrasen District Civil Hospital Hisar, Haryana, 125001",NFLM,Not Reported,DNB Quota,"ESIC Dental College and Hospital,,Sector-15, Rohini, Delhi (NCT), 110089",(NBEMS) FAMILY MEDICINE,SC,SC,132,Fresh Allotted in 3nd Round
58724,PS,Saveetha Medical College Nd Hospital,EN-T,Not Reported,Self- Financed Merit Seat,Saveetha Medical College Nd Hospital,EN-T,Reported,Self- Financed Merit Seat,"K S Hegde Medical Academy, Mangaluru,K S Hegde Medical Academy, Nithyanandanagar, Deralakatte, Mangaluru, Karnataka, 575018",M.S. (E.N.T.),Open,General,16,Upgraded
58729,-,-,-,-,-,-,-,-,DNB Quota,"Siddh Multi Specialty Hospital,SIDDH MULTISPECIALTY HOSPITAL HARTHALA INDUSTRIAL ESTATE KANTH ROAD MORADABAD UP, Uttar Pradesh, 244001",(NBEMS-DIPLOMA) ANAESTHESIOLOGY,Open,OBC,4033,Fresh Allotted in 3nd Round
58737,-,-,-,-,-,-,-,-,All India,"Ravindra Nath Tagore Medical College, Udaipur,Ravindra Nath Tagore Medical College, Udaipur, Rajasthan, 313001",M.D. (PATHOLOGY),SC,SC,1058,Fresh Allotted in 3nd Round
58740,AI,Moti Lal Nehru Medical College,PHYS,Not Reported,-,-,-,-,-,-,-,-,-,-,Not Allotted.
58741,-,-,-,-,-,-,-,-,All India,"Sawai Man Singh Medical College, JAIPUR,Sawai Man Singh Medical College, JLN Marg, Jaipur-302004, Rajasthan, 302004",M.D. (PALLIATIVE MEDICINE),SC,SC,1097,Fresh Allotted in 3nd Round
58742,-,-,-,-,-,-,-,-,DNB Quota,"SHRI JAGANNATH MEDICAL COLLEGE AND HOSPITAL, PURI, AT/PO- BALIGUALI, PURI, Odisha-752002,AT/PO- BALIGUALI, PURI",(NBEMS) ANAESTHESIOLOGY,SC,SC,191,Fresh Allotted in 3nd Round
58745,AI,"Rajarshee Chhatrapati Shahu Maharaj Government Medical College, Kolhapur",MICR,Not Reported,DNB Quota,"Sir Hurkisondas Nurrotumdas Hospital and Research Centre,",DMIC,Reported,All India,"Pimpri Chichwad Municipal Corporation Postgraduate Institute Y.C.M.Hospital Pimpri,Pune 18,Dean Office, 2nd Floor, Y.C.M.Hospital, Sant Tukaramnagar Pimpri, Pune, Maharashtra, 411018",M.D. (MICROBIOLOGY),Open,General,21,Upgraded
58746,PS,"DR D Y PATIL MEDICAL COLLEGE, NAVI MUMBAI",PAED,Not Reported,Self- Financed Merit Seat,Rajarajeswari Medical College and Hospital,RADD,Not Reported,-,-,-,-,-,-,Did not fill up fresh choices.
58752,-,-,-,-,All India,"INSTITUTE OF MEDICAL SCIENCES, BANARAS HINDU UNIVERSITY",MICR,Reported,-,-,-,-,-,-,Did not fill up fresh choices.
58753,-,-,-,-,-,-,-,-,DNB Quota,"Lala Harbhagwan Das Memorial and Dr Prem Hospital, ,BISHAN SWAROOP COLONY, OPP. BUS STAND, Haryana, 132103",(NBEMS-DIPLOMA) FAMILY MEDICINE,Open,General,334,Fresh Allotted in 3nd Round
58759,AD,"Safdarjung Hospital and Vardhman Mahavir Medical College, Delhi",DEMM,Not Reported,-,-,-,-,-,-,-,-,-,-,Not Allotted.
58761,-,-,-,-,Self- Financed Merit Seat,"DR. D. Y. PATIL MEDICAL COLLEGE, PUNE",GERA,Reported,-,-,-,-,-,-,No Upgradation
58762,-,-,-,-,-,-,-,-,All India,"JAWAHAR LAL NEHRU MEDICAL COLLEGE, AJMER,NEAR PATEL STADIUM, AJMER, Rajasthan, 305001",M.D. (PHARMACOLOGY),Open,SC,3,Fresh Allotted in 3nd Round
58763,-,-,-,-,-,-,-,-,All India,"PGIMER, DR. RML Hospital, Cannaught Place, New Delhi,ABVIMS, DR. RML Hospital, Baba Kharak Singh Marg, Cannaught Place, New Delhi",M.D. (BIOCHEMISTRY),Open,General,88,Fresh Allotted in 3nd Round
58767,AD,"B.R. Singh Hospital and Centre for Medical Education and Research,",DPTH,Not Reported,DNB Quota,Bhagat Phool Singh Govt. Medical College for Women,NFLM,Reported,DNB Quota,"GMERS Medical College and General Hospital, ,Kharvad medan Sipor road Vadnagar, Gujarat, 384355",(NBEMS) PATHOLOGY,EWS,EWS,45,Upgraded
58768,-,-,-,-,-,-,-,-,DNB Quota,"District Hospital, ,5 D L Roy Road, Krishnanagar, Nadia, West Bengal, 741101",(NBEMS-DIPLOMA) ANAESTHESIOLOGY,OBC,OBC,538,Fresh Allotted in 3nd Round
58776,AI,INDIRA GANDHI GOVT.MEDICAL COLLEGE NAGPUR,PHAR,Not Reported,All India,Lady Hardinge Medical College,PHAR,Reported,-,-,-,-,-,-,No Upgradation
58780,AD,"Associated Hospital Government Medical College,",NDORT,Not Reported,DNB Quota,"S.N.M. Hospital , Jammu and Kashmir",DMED,Reported,-,-,-,-,-,-,No Upgradation
58787,-,-,-,-,Self- Financed Merit Seat,"Datta Meghe Medical College Wanadongri, Nagpur",OBGY,Seat Surrendered,Self- Financed Merit Seat,"Malla Reddy Medical College for Women,Suraram X Roads, Jeedimetla, Hyderabad, Telangana, 500055",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Open,SC,2,Fresh Allotted in 3nd Round
58788,-,-,-,-,DNB Quota,"Government Medical College, Makeshift Campus Bye pass Road. Handwara Distt.: Kupwara, Jammu and Kashmir-193221",DPHA,Seat Surrendered,-,-,-,-,-,-,Did not fill up fresh choices.
58796,PS,Saveetha Medical College Nd Hospital,PSYY,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
58805,-,-,-,-,Self- Financed Merit Seat,Sri Ramachandra Medical College and Research Institute,P-SM,Reported,-,-,-,-,-,-,No Upgradation
58814,AI,"Sawai Man Singh Medical College, JAIPUR",ANAT,Not Reported,All India,"North Eastern Indira Gandhi Regional Institute of Health & Medical Sciences, Shillong",FMED,Not Reported,-,-,-,-,-,-,Not Allotted.
58817,-,-,-,-,-,-,-,-,Self- Financed Merit Seat,"Sri Ramachandra Medical College and Research Institute,Sri Ramachandra Medical College and Research Institute, Tamil Nadu, 600116",M.D. (Radiotherapy/ Radiation Oncology),Open,General,81,Fresh Allotted in 3nd Round
58825,-,-,-,-,All India,"Uttar Pradesh University of Medical Sciences, Saifai, Etawah",MICR,Reported,-,-,-,-,-,-,Did not opt for Upgradation.
58833,AI,"Govt. Medical College, Jammu",PHAR,Reported,All India,IPGME&R and SSKM Hospital Kolkata,PHAR,Reported,DNB Quota,"Tata Medical Center, ,14 MAJOR ARTERIAL ROAD EW NEWTOWN RAJARHAT KOLKATA 700160, West Bengal, 700160",(NBEMS) IMMUNO- HAEMATOLOGY AND BLOOD TRANSFUSION,Open,OBC,143,Upgraded
58837,AI,INDIRA GANDHI GOVT.MEDICAL COLLEGE NAGPUR,BIOC,Reported,All India,"Government Medical College, Nagpur",MICR,Reported,DNB Quota,"Apollo Gleneagles Hospital, ,58 Canal Circular Road Kolkata 700054, West Bengal, 700054",(NBEMS) IMMUNO- HAEMATOLOGY AND BLOOD TRANSFUSION,Open,General,210,Upgraded
58838,DU,Maulana Azad Medical College,MICR,Reported,Delhi University Quota,Maulana Azad Medical College,P-SM,Reported,Delhi University Quota,"Lady Hardinge Medical College,Lady Hardinge Medical College, Delhi (NCT), 110001",M.D. (PATHOLOGY),SC,SC,123,Upgraded
58839,-,-,-,-,All India,"Sawai Man Singh Medical College, JAIPUR",FMED,Reported,All India,"Sawai Man Singh Medical College, JAIPUR,Sawai Man Singh Medical College, JLN Marg, Jaipur-302004, Rajasthan, 302004",M.D. (PHYSIOLOGY),Open,EWS,10,Upgraded
58841,AI,CALCUTTA NATIONAL MEDICAL COLLEGE,EN-T,Not Reported,-,-,-,-,-,-,-,-,-,-,Not Allotted.
58850,-,-,-,-,All India,"THANJAVUR MEDICAL COLLEGE, THANJAVUR",BIOC,Reported,All India,"GOVERNMENT THOOTHUKUDI MEDICAL COLLEGE, THOOTHUKUDI,GOVERNMENT THOOTHUKUDI MEDICAL COLLEGE, 3rd Mile,Kamaraj Nagar,Thoothukudi., Tamil Nadu, 628008",M.D. (FORENSIC MEDICINE),Open,OBC,47,Upgraded
58851,-,-,-,-,Self- Financed Merit Seat,"Jawaharlal Nehru Medical College, Sawangi (Meghe), Wardha-",TBRD,Reported,Self- Financed Merit Seat,"DR. D. Y. PATIL MEDICAL COLLEGE, PUNE,Dr. D. Y. Patil Medical College, Hospital and Research Centre, Sant Tukaram Nagar, Pimpri, Pune., Maharashtra, 411018",M.D. (Tuberculosis and Respiratory diseases)/Pulmonary Medicine /M.D. (Respiratory Medicine),Open,General,11,Upgraded
58853,-,-,-,-,All India,"Gvernment Medical College,Haldwani",PHAR,Not Reported,-,-,-,-,-,-,Not Allotted.
58856,PS,Malla Reddy Institute of Medical Sciences,PAED,Not Reported,Self- Financed Merit Seat,"DR D Y PATIL MEDICAL COLLEGE, NAVI MUMBAI",PAED,Not Reported,-,-,-,-,-,-,Did not fill up fresh choices.
58859,AI,"GOVT. MEDICAL COLLEGE, THIRUVANANTHAPURAM",FMED,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
58861,MM,Yenepoya Medical College,ORTH,Reported,Self- Financed Merit Seat,"AMRITA SCHOOL OF MEDICINE,Kochi",ORTH,Reported,-,-,-,-,-,-,No Upgradation
58875,PS,Chettinad Hospital and Research Institute,ORTH,Not Reported,-,-,-,-,-,-,-,-,-,-,Not Allotted.
58876,-,-,-,-,All India,"Gauhati Medical College, Guwahati",ASTH,Reported,Delhi University Quota,"Maulana Azad Medical College,Maulana Azad Medical College, Delhi (NCT), 110002",M.D. (ANAESTHESIOLOGY),ST,ST,164,Upgraded
58878,IP,"PGIMER, DR. RML Hospital, Cannaught Place, New Delhi",PATH,Reported,IP University Quota,"PGIMER, DR. RML Hospital, Cannaught Place, New Delhi",ASTH,Reported,-,-,-,-,-,-,No Upgradation
58880,-,-,-,-,DNB Quota,"J.L.N. Main Hospital and Research Centre,",DOBG,Reported,All India,"Government Medical College, Cuddalore District,Govt. Medical College and Hospital, Cuddalore District Erstwhile Rajah Muthiah Medical College, Tamil Nadu, 608002",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),ST,ST,31,Upgraded
58884,PS,Saveetha Medical College Nd Hospital,ASTH,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
58888,-,-,-,-,-,-,-,-,DNB Quota,"Ranaghat Sub Division Hospital, West Bengal,Jagpur Road, West Bengal, 741255",(NBEMS-DIPLOMA) Obstetrics and Gynaecology,SC,SC,99,Fresh Allotted in 3nd Round
58892,PS,"KRISHNA INSTITUTE OF MEDICAL SCIENCES, KARAD",ASTH,Reported,Self- Financed Merit Seat,"MGM Medical College, Aurangabad",ASTH,Reported,-,-,-,-,-,-,No Upgradation
58893,PS,"KRISHNA INSTITUTE OF MEDICAL SCIENCES, KARAD",GSUR,Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
58894,AI,"Atal Bihari Vajpayee Government Medical College, Vidisha",MICR,Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
58905,-,-,-,-,-,-,-,-,DNB Quota,"Vivekananda Polyclinic and Institute of Medical Sciences, ,Vivekananda Polyclinic and Institute of Medical Sciences, Vivekananda Puram, Lucknow, Uttar Pradesh, 226007",(NBEMS) PATHOLOGY,Open,General,207,Fresh Allotted in 3nd Round
58906,-,-,-,-,DNB Quota,"Bhabha Atomic Research Centre and Hospital,",NDORT,Not Reported,All India,"DR. SHANKARRAO CHAVAN GOVERNMENT MEDICAL COLLEGE, NANDED,DR. SHANKARRAO CHAVAN GOVERNMENT MEDICAL COLLEGE, VISHNUPURI, NANDED, Maharashtra, 431606",M.S. (ORTHOPAEDICS),ST,ST,61,Fresh Allotted in 3nd Round
58910,-,-,-,-,All India,"Government Medical College, Surat",PATH,Reported,-,-,-,-,-,-,Did not opt for Upgradation.
58913,-,-,-,-,DNB Quota,"J.L.N. Main Hospital and Research Centre,",DPTH,Seat Surrendered,-,-,-,-,-,-,Did not fill up fresh choices.
58915,-,-,-,-,-,-,-,-,DNB Quota,"Ujala Cygnus Central Hospital, Near Gas Godam Tiraha, Kaladungi Road, Kusumkhera, Uttaranchal- 263931,Kaladhungi Road, near Gas Godam, Tiraha, Kusumkhera, Haldwani, Uttarakhand 263139",(NBEMS-DIPLOMA) ANAESTHESIOLOGY,Open,General,26,Fresh Allotted in 3nd Round
58918,PS,"Sri Lakshmi narayana institute of medical sciences,puducherry",RADD,Not Reported,Self- Financed Merit Seat,Malla Reddy Institute of Medical Sciences,RADD,Reported,-,-,-,-,-,-,Did not opt for Upgradation.
58936,AD,"Government DB General Medical Hosptal,Churu",NBDA,Not Reported,-,-,-,-,All India,"Baba Raghav Das Medical College,Baba Raghav Das Medical College, Gorakhpur, Uttar Pradesh, 273013",DIPLOMA IN ANAESTHESIOLOGY,SC,SC,462,Fresh Allotted in 3nd Round
58937,-,-,-,-,DNB Quota,"Ispat General Hospital,",DPTH,Reported,DNB Quota,"Siddh Multi Specialty Hospital,SIDDH MULTISPECIALTY HOSPITAL HARTHALA INDUSTRIAL ESTATE KANTH ROAD MORADABAD UP, Uttar Pradesh, 244001",(NBEMS-DIPLOMA) ANAESTHESIOLOGY,Open,OBC,67,Upgraded
58939,AD,"Sree Balaram Seva Mandir S.G. Hospital,",NDGO,Not Reported,-,-,-,-,DNB Quota,"Government Medical College, Bettiah, West Champaran, Bihar-845438,Government Medical College, Bettiah, West Champaran",(NBEMS) ANAESTHESIOLOGY,SC,SC,2369,Fresh Allotted in 3nd Round
58940,-,-,-,-,All India,"NALANDA MEDICAL COLLEGE,PATNA",ORTH,Not Reported,-,-,-,-,-,-,Not Allotted.
58943,PS,Malla Reddy Institute of Medical Sciences,OBGY,Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
58945,PS,A.C.S. Medical College and Hospital,PAED,Reported,Self- Financed Merit Seat,"Mahatma Gandhi Medical College and Research Institute, Pondicherry",PAED,Reported,-,-,-,-,-,-,Did not fill up fresh choices.
58953,NR,"DR D Y PATIL MEDICAL COLLEGE, NAVI MUMBAI",RADD,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
58954,-,-,-,-,-,-,-,-,All India,"MEDICAL COLLEGE, KOLKATA,MEDICAL COLLEGE, KOLKATA, West Bengal, 700073",M.D. IN TRANSFUSION MEDICINE/ IMMUNO- HAEMATOLOGY and BLOOD TRANSFUSION,OBC,OBC,28,Fresh Allotted in 3nd Round
58956,-,-,-,-,-,-,-,-,All India,"MADURAI MEDICAL COLLEGE,MADURAI MEDICAL COLLEGE, Tamil Nadu, 625020",M.D. (PATHOLOGY),SC,SC,187,Fresh Allotted in 3nd Round
58958,-,-,-,-,-,-,-,-,Self- Financed Merit Seat,"MGM Medical College, Navi Mumbai,MGM Medical College, Sector1, Plot 1, Kamothe, Navi Mumbai- 410209, Maharashtra, 410209",M.D. (PSYCHIATRY),Open,General,7,Fresh Allotted in 3nd Round
58965,-,-,-,-,Self- Financed Merit Seat,Rajarajeswari Medical College and Hospital,OBGY,Reported,Self- Financed Merit Seat,"Rajarajeswari Medical College and Hospital,No. 202, Kambipura, Mysore Road, Bengaluru, Karnataka, 560074",M.D. (RADIO-DIAGNOSIS),Open,General,2,Upgraded
58972,AI,"Government Medical College, Nagpur",MICR,Reported,-,-,-,-,All India,"Government Medical College, Nagpur,Government Medical College, Nagpur, Maharashtra, 440003",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,OBC,OBC,7,Upgraded
58973,AI,SHIMOGA INSTITUTE OF MEDICAL SCIENCES,FMED,Not Reported,All India,GOVERNMENT MEDICAL COLLEGE - KANNUR,FMED,Not Reported,-,-,-,-,-,-,Not Allotted.
58975,PS,Chettinad Hospital and Research Institute,OBGY,Reported,-,-,-,-,Self- Financed Merit Seat,"Jawaharlal Nehru Medical College, Sawangi (Meghe), Wardha-,Jawaharlal Nehru Medical College, Sawangi Meghe Wardha - 442107, Maharashtra State, Maharashtra, 442107",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Open,General,2,Upgraded
58976,PS,Chettinad Hospital and Research Institute,SMED,Not Reported,Self- Financed Merit Seat,SHRI. B. M. PATIL MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTRE,GERA,Not Reported,-,-,-,-,-,-,Did not fill up fresh choices.
58982,PS,A.C.S. Medical College and Hospital,PAED,Reported,Self- Financed Merit Seat,"Mahatma Gandhi Medical College and Research Institute, Pondicherry",PAED,Reported,Self- Financed Merit Seat,"Chettinad Hospital and Research Institute,Rajiv Gandhi Salai, Kelambakkam, Chengalpattu District, Tamil Nadu, 603103",M.D. (PAEDIATRICS),Open,General,15,Upgraded
58987,-,-,-,-,-,-,-,-,DNB Quota,"KHURANA EYE CENTRE, 139,SUBHASH NAGAR, ROHTAK, Haryana-124001,139,Subhash Nagar, Rohtak",(NBEMS-DIPLOMA) OPHTHALMOLOGY,Open,General,415,Fresh Allotted in 3nd Round
58988,PS,"SREE BALAJI MEDICAL COLLEGE AND HOSPITAL, CHENNAI",DV-L,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
58991,-,-,-,-,-,-,-,-,All India,"Moti Lal Nehru Medical College,Moti Lal Nehru Medical College, Uttar Pradesh, 211001",M.S. (ORTHOPAEDICS),ST,ST,103,Fresh Allotted in 3nd Round
58992,-,-,-,-,-,-,-,-,All India,"Tirunelveli Medical College,THE DEAN, TIRUNELVELI MEDICAL COLLEGE, HIGHGROUND,TIRUNELVELI-11, Tamil Nadu, 627011",M.D. (PHARMACOLOGY),Open,OBC,104,Fresh Allotted in 3nd Round
59001,-,-,-,-,Self- Financed Merit Seat,"Pravara Rural Medical College, Loni",ASTH,Reported,Self- Financed Merit Seat,"Institute of Medical Sciences and SUM Hospital, Bhubaneswar,Institute of Medical Sciences and SUM Hospital K 8 Kalinga Nagar PO Mahalaxmi Vihar Bhubaneswar, Odisha, 751029",M.S. (OPHTHALMOLOGY),Open,General,12,Upgraded
